Flight_ID,Airline,Aircraft_Type,Aircraft_Age_Years,Flight_Phase,Departure,Arrival,Route_,Flight_Duration,Last_Maintenance_Hrs,Engine_Hours,Pilot_Experience_Hrs,CoPilot_Experience_Hrs,Number_of_Crew,Total_Onboard,Cargo_Weight_Kg,Date,Time_UTC,Season,Visibility_Km,Visibility,Wind_Speed_Kmph,Wind_Direction_Deg,Temperature_C,Precipitation_mm,Weather_Condition,Turbulence,Accident
F20256403058,Air India,Boeing 787,22,Taxi,GOI,MAA,GOI-MAA,2.86,1114,3771,7647,10330,8,28,2230,04/29/2025,19:41,Monsoon,8.94,4.75,33,63,17.0,19.34,Thunderstorm,Light,0
F20262913007,SpiceJet,Airbus A320,20,Landing,CCU,GOI,CCU-GOI,4.92,396,9784,18086,6522,9,178,667,08/26/2020,22:13,Winter,9.17,5.64,35,154,11.7,40.05,Rain,Severe,0
F20251374440,Akasa Air,Dornier Do 228,26,Takeoff,HYD,AMD,HYD-AMD,1.11,1716,2487,16654,1006,12,252,9149,11/25/2023,04:32,Summer,4.56,4.86,15,64,16.7,30.64,Cloudy,Light,1
F20215982809,SpiceJet,Boeing 787,15,Parked,ATQ,GOI,ATQ-GOI,2.37,893,19026,24598,1010,2,11,3516,08/19/2021,22:53,Monsoon,3.08,4.73,54,78,29.2,33.14,Thunderstorm,Severe,0
F20213794857,FlyBig,Airbus A320,3,Takeoff,PNQ,HYD,PNQ-HYD,3.74,1720,2316,11020,14633,9,205,2875,11/02/2022,15:35,Summer,4.84,2.07,8,337,36.7,14.6,Clear,Moderate,0
F20228841705,Akasa Air,Airbus A320,23,Taxi,DEL,BBI,DEL-BBI,4.44,1759,5994,24706,1973,9,10,1549,08/24/2024,01:55,Winter,2.86,0.43,26,295,16.2,5.79,Dust_Storm,None,0
F20224250821,Air India,Airbus A321,24,Taxi,DEL,DEL,DEL-DEL,3.4,1589,1185,1520,6140,5,43,594,03/16/2024,01:47,Monsoon,0.85,1.61,68,66,24.7,23.62,Rain,Light,0
F20246658352,Alliance Air,Boeing 787,1,Parked,GAU,HYD,GAU-HYD,1.22,1581,11893,18693,11954,5,17,9147,12/07/2024,23:11,Summer,4.78,4.26,64,291,11.1,25.53,Clear,None,0
F20242544931,Star Air,Dornier Do 228,12,Takeoff,ATQ,MAA,ATQ-MAA,4.01,228,18287,7148,13456,9,247,5988,04/05/2023,05:34,Summer,9.22,7.14,66,176,33.4,0.4,Cloudy,None,1
F20215334211,Star Air,Embraer E190,8,Landing,IXB,BBI,IXB-BBI,4.06,726,14752,24014,10089,11,119,7836,05/05/2025,07:11,Monsoon,7.35,5.0,53,113,47.7,14.07,Dust_Storm,Severe,0
F20245537210,Vistara,Boeing 737,18,En_Route,DEL,ATQ,DEL-ATQ,2.29,763,1081,4058,3780,5,242,2545,06/08/2020,23:17,Summer,9.96,3.21,37,211,31.1,30.2,Clear,Severe,1
F20268005978,IndiGo,Airbus A321,11,Taxi,MAA,AMD,MAA-AMD,4.99,1315,6731,4014,1396,12,64,558,01/10/2022,05:37,Monsoon,4.89,3.76,31,25,13.3,0.81,Clear,Moderate,0
F20243108039,Star Air,Airbus A320,12,Parked,DEL,IXB,DEL-IXB,4.54,1708,2772,21143,10410,7,153,5761,05/05/2024,04:36,Monsoon,0.39,0.62,34,43,35.0,9.51,Thunderstorm,None,0
F20244556343,SpiceJet,Boeing 787,23,Taxi,BOM,IXB,BOM-IXB,2.36,802,17789,23218,13390,6,204,9519,01/27/2023,17:59,Summer,0.27,9.07,29,347,32.6,34.22,Dust_Storm,Severe,0
F20214866044,Vistara,Dornier Do 228,13,Taxi,BLR,ATQ,BLR-ATQ,0.64,1008,7425,10669,6296,2,14,6978,02/16/2021,03:55,Summer,4.22,3.11,32,344,9.6,40.5,Cloudy,Light,0
F20266942332,IndiGo,ATR 72,23,Parked,BOM,HYD,BOM-HYD,4.11,1989,1309,19853,5544,3,184,5795,06/23/2022,05:26,Winter,2.02,8.0,29,8,10.4,49.54,Clear,Moderate,0
F20236644017,IndiGo,Embraer E190,10,Landing,CCU,BLR,CCU-BLR,2.92,487,11851,10671,789,3,252,1204,07/28/2021,04:28,Monsoon,6.82,6.68,79,78,34.0,28.87,Rain,Light,1
F20216101956,Air India,Airbus A320,14,Parked,GAU,DEL,GAU-GAU,2.87,885,4180,11585,10974,2,158,3978,06/29/2023,23:28,Summer,2.68,6.61,14,155,30.9,24.48,Thunderstorm,Severe,0
F20246173122,Vistara,Embraer E190,21,Parked,GOI,BLR,GOI-BLR,2.35,439,2370,5399,4249,11,152,9923,06/04/2020,06:48,Summer,2.56,4.47,36,84,14.1,10.86,Dust_Storm,None,0
F20246029448,Star Air,Dornier Do 228,18,Taxi,BLR,MAA,BLR-MAA,1.7,1828,2442,7775,3239,9,192,4013,02/23/2021,03:37,Summer,2.58,3.26,29,107,13.8,39.3,Thunderstorm,Severe,0
F20249206341,Star Air,Dornier Do 228,17,Takeoff,AMD,DEL,AMD-AMD,0.76,1654,16163,12976,7162,2,12,283,12/15/2020,20:29,Winter,9.64,7.07,35,258,27.8,34.3,Dust_Storm,None,0
F20232254979,IndiGo,Boeing 737,15,En_Route,DEL,PNQ,DEL-PNQ,3.72,342,13684,10822,2705,2,132,3522,01/08/2023,06:49,Summer,3.9,7.89,45,21,9.7,14.5,Cloudy,None,0
F20252121551,IndiGo,Dornier Do 228,5,Taxi,CCU,BLR,CCU-BLR,1.98,1964,15413,18600,10597,5,298,6142,10/27/2024,22:32,Winter,3.53,4.46,75,86,41.0,35.09,Rain,Moderate,1
F20235974971,Alliance Air,Embraer E190,18,Taxi,CCU,BLR,CCU-BLR,1.29,1412,15012,9863,12929,13,160,2829,04/23/2021,17:38,Monsoon,8.94,9.14,18,216,26.3,15.15,Clear,Moderate,0
F20211495511,Vistara,Boeing 737,19,Takeoff,CCU,BBI,CCU-BBI,2.58,942,7568,15735,10404,12,100,9851,02/03/2025,07:46,Monsoon,6.47,5.43,40,352,35.6,3.73,Clear,Severe,0
F20225242393,FlyBig,Embraer E190,1,Parked,BOM,GOI,BOM-GOI,4.97,113,1879,8689,6683,13,325,8758,08/20/2020,17:47,Summer,2.8,8.89,59,144,24.4,11.85,Rain,Severe,1
F20208210315,SpiceJet,Embraer E190,26,Parked,BBI,AMD,BBI-AMD,3.08,1851,19411,12749,14822,10,228,909,01/30/2022,16:42,Monsoon,0.7,3.85,30,55,27.7,23.04,Clear,Moderate,1
F20211138102,Vistara,Dornier Do 228,18,Taxi,DEL,GAU,DEL-GAU,1.61,153,12092,1747,9765,3,238,7943,05/03/2025,21:30,Winter,7.39,1.31,73,155,30.5,1.26,Rain,None,1
F20211134524,FlyBig,Boeing 787,16,Takeoff,DEL,BOM,DEL-BOM,2.87,869,12559,20958,356,7,56,6824,09/29/2023,06:57,Summer,1.77,9.59,78,237,14.7,4.91,Clear,Severe,0
F20259340626,FlyBig,ATR 72,12,Taxi,DEL,MAA,DEL-MAA,3.41,1032,8496,13974,8740,11,114,8222,10/19/2021,14:35,Summer,5.47,3.05,47,66,39.8,44.11,Rain,None,0
F20264624412,Air India,Embraer E190,29,Takeoff,BLR,ATQ,BLR-ATQ,2.78,1588,15011,588,6792,10,326,8094,01/10/2021,17:34,Winter,9.88,4.93,42,108,24.9,8.8,Thunderstorm,Severe,1
F20242981299,Vistara,Boeing 737,25,Landing,IXB,BBI,IXB-BBI,2.08,1206,19304,16179,11493,13,97,4750,09/05/2022,08:07,Winter,3.12,7.09,32,78,11.8,44.24,Rain,Light,0
F20221524440,Vistara,Dornier Do 228,4,Taxi,BOM,DEL,BOM-BOM,3.78,420,13652,12095,7416,8,65,7944,04/04/2024,08:47,Winter,0.5,2.27,21,28,38.2,6.27,Cloudy,None,0
F20253656424,IndiGo,Boeing 737,2,Taxi,PNQ,BOM,PNQ-BOM,1.33,1849,15991,5399,7842,7,133,7821,07/16/2020,05:34,Winter,5.68,8.25,1,248,35.4,21.73,Rain,Severe,0
F20241178395,FlyBig,Airbus A321,22,En_Route,GAU,ATQ,GAU-ATQ,2.1,879,18310,9332,6636,12,155,9541,06/07/2022,02:28,Summer,2.2,2.52,71,292,22.6,2.67,Rain,Moderate,0
F20235268803,IndiGo,ATR 72,16,Taxi,GAU,CCU,GAU-CCU,4.56,105,17026,12695,9443,7,122,6148,05/20/2025,19:10,Summer,3.74,3.75,10,329,43.4,1.09,Thunderstorm,None,0
F20205474181,IndiGo,ATR 72,27,En_Route,IXB,BLR,IXB-BLR,4.63,1219,17499,7632,5139,8,248,1443,01/23/2022,12:30,Summer,7.37,6.16,8,196,47.6,47.85,Clear,None,1
F20204759512,FlyBig,Dornier Do 228,22,Landing,IXB,MAA,IXB-MAA,1.22,551,9826,850,11745,12,28,1561,05/11/2024,13:10,Summer,0.21,9.95,49,236,44.7,19.75,Cloudy,Severe,0
F20227248203,Alliance Air,ATR 72,3,Parked,DEL,GOI,DEL-GOI,3.3,1069,2144,8392,10211,5,263,5555,08/08/2024,00:22,Winter,4.31,1.17,39,318,18.3,8.25,Thunderstorm,Light,1
F20258671345,Vistara,Embraer E190,9,En_Route,ATQ,MAA,ATQ-MAA,1.64,1364,9953,9553,3037,5,340,5517,11/14/2022,18:45,Monsoon,6.97,5.52,62,256,27.3,9.32,Rain,Light,1
F20204025308,Vistara,Embraer E190,2,Parked,IXB,CCU,IXB-CCU,1.29,1304,7563,5329,12622,7,326,577,07/02/2022,22:27,Summer,5.83,5.86,15,22,24.5,10.91,Clear,Light,1
F20242961088,FlyBig,Dornier Do 228,2,Takeoff,DEL,GAU,DEL-GAU,3.21,683,3855,16382,14530,11,102,9503,01/19/2022,04:56,Winter,9.57,2.71,42,196,42.1,38.86,Cloudy,Severe,0
F20211946971,Akasa Air,ATR 72,1,Taxi,IXB,AMD,IXB-AMD,2.06,321,19324,7674,14060,4,59,8420,11/28/2021,08:45,Winter,1.76,8.73,64,197,38.8,13.21,Rain,Moderate,0
F20238087727,SpiceJet,Embraer E190,29,Parked,GOI,PNQ,GOI-PNQ,4.07,1191,8685,6194,12416,4,11,755,05/31/2024,07:41,Summer,6.45,9.55,1,29,45.9,30.97,Cloudy,Light,0
F20245032100,Air India,Boeing 737,10,Parked,CCU,BOM,CCU-BOM,4.41,547,18184,3328,3087,7,54,1023,08/19/2022,07:32,Monsoon,3.01,6.91,23,174,11.6,7.56,Dust_Storm,None,0
F20235992818,Alliance Air,Boeing 737,7,Landing,AMD,ATQ,AMD-ATQ,1.3,676,19181,8563,9182,4,146,6666,11/30/2021,12:57,Winter,7.12,8.33,20,317,47.3,11.89,Cloudy,Severe,0
F20256985468,IndiGo,Embraer E190,5,Landing,BBI,DEL,BBI-BBI,2.85,1997,10993,19795,11426,10,272,1497,12/21/2023,21:49,Monsoon,7.92,8.66,35,113,30.1,31.56,Dust_Storm,Severe,1
F20215576197,SpiceJet,Boeing 737,7,Taxi,CCU,HYD,CCU-HYD,0.73,304,5856,2844,9113,11,95,1567,05/28/2023,15:48,Summer,5.1,6.77,52,1,37.7,35.19,Cloudy,Severe,0
F20235345582,Star Air,Airbus A320,25,Takeoff,ATQ,MAA,ATQ-MAA,3.3,1537,19801,18297,1796,7,210,5816,05/24/2024,04:08,Summer,7.66,9.64,6,120,41.8,10.64,Clear,Light,0
F20217437176,Vistara,Dornier Do 228,26,En_Route,CCU,IXB,CCU-IXB,4.23,1357,9275,16860,5038,8,104,1853,07/17/2023,15:13,Winter,4.51,9.39,20,73,23.1,23.8,Thunderstorm,None,0
F20223190428,Star Air,ATR 72,6,Landing,BBI,HYD,BBI-HYD,3.89,1816,3988,11973,1913,5,340,3224,02/28/2021,03:49,Winter,4.17,3.07,22,342,15.9,38.94,Cloudy,None,1
F20229814650,SpiceJet,Embraer E190,23,Taxi,GAU,PNQ,GAU-PNQ,2.58,721,5829,3634,1832,4,283,4309,11/29/2021,05:11,Winter,0.75,9.8,64,126,23.6,3.07,Rain,Moderate,1
F20223867653,SpiceJet,ATR 72,5,Landing,IXB,PNQ,IXB-PNQ,2.07,1822,15869,15083,2099,6,103,9815,06/15/2023,00:12,Summer,4.82,5.65,42,246,12.8,41.4,Cloudy,None,0
F20244950560,Akasa Air,Boeing 737,23,Taxi,GOI,AMD,GOI-AMD,2.32,128,11570,12513,14667,4,91,5648,01/15/2021,14:25,Winter,8.66,6.07,43,245,12.0,23.84,Clear,Moderate,0
F20261246051,Vistara,Airbus A321,18,Parked,BOM,AMD,BOM-AMD,3.28,661,4495,13968,485,2,150,8894,09/05/2021,01:33,Monsoon,8.43,6.83,42,266,20.7,44.42,Dust_Storm,Severe,0
F20256343824,Alliance Air,Embraer E190,5,Taxi,GAU,MAA,GAU-MAA,1.57,226,1902,17796,2051,6,245,6517,08/25/2023,03:43,Monsoon,1.48,8.35,3,134,39.5,1.22,Cloudy,Light,1
F20246268499,FlyBig,Airbus A320,13,Taxi,AMD,IXB,AMD-IXB,4.87,324,4129,9927,14516,5,87,2210,10/09/2024,19:52,Winter,7.46,2.0,21,123,28.5,8.91,Cloudy,Light,0
F20267337589,IndiGo,Boeing 737,17,Takeoff,CCU,DEL,CCU-DEL,0.68,936,2228,4230,3647,12,97,6564,03/09/2026,16:36,Winter,9.72,5.17,69,133,47.2,1.35,Cloudy,None,0
F20226475726,Alliance Air,Boeing 737,9,Taxi,MAA,GAU,MAA-GAU,0.54,841,15997,10517,13494,10,281,8385,07/20/2024,11:16,Winter,7.35,7.12,52,35,6.0,48.18,Rain,Severe,1
F20236428035,SpiceJet,ATR 72,10,Parked,PNQ,ATQ,PNQ-ATQ,0.53,1997,8876,22777,3346,7,165,5021,01/31/2020,16:12,Summer,6.57,7.17,19,289,14.0,36.74,Thunderstorm,Light,0
F20212013559,Vistara,Airbus A321,10,Takeoff,MAA,ATQ,MAA-ATQ,1.75,1687,3058,14420,2249,3,278,3271,05/27/2022,18:45,Monsoon,7.71,7.07,6,312,24.7,0.08,Cloudy,Light,1
F20251287954,Star Air,Embraer E190,22,Parked,BOM,IXB,BOM-IXB,3.53,320,3351,2787,666,2,113,9018,06/01/2025,01:30,Winter,7.87,8.4,35,314,37.5,45.69,Clear,Light,0
F20214588261,Alliance Air,Dornier Do 228,15,En_Route,CCU,BLR,CCU-BLR,2.29,866,3167,10312,9999,13,115,1358,01/19/2023,22:28,Monsoon,8.99,0.9,9,323,43.7,30.98,Clear,Light,0
F20228106959,Star Air,Airbus A320,12,Parked,IXB,ATQ,IXB-ATQ,0.86,771,12650,19336,9860,9,194,7761,02/13/2025,06:45,Monsoon,6.26,0.71,52,304,27.2,3.1,Dust_Storm,Severe,0
F20257759621,Alliance Air,Boeing 787,22,Taxi,GOI,BBI,GOI-BBI,2.46,548,8580,22008,7232,10,171,8427,02/27/2024,08:21,Monsoon,0.94,3.77,75,15,44.7,4.25,Cloudy,Moderate,0
F20258285311,Vistara,ATR 72,28,Takeoff,CCU,MAA,CCU-MAA,4.19,639,10933,14478,12002,5,190,9541,07/18/2023,00:49,Monsoon,0.3,9.99,73,51,6.6,27.99,Cloudy,Moderate,0
F20201755318,Vistara,Airbus A321,15,Landing,CCU,BLR,CCU-BLR,1.44,774,9193,17637,4474,7,135,6734,04/11/2020,14:28,Winter,1.26,6.39,18,114,20.9,10.01,Dust_Storm,Light,0
F20229925456,Vistara,ATR 72,1,Parked,GAU,ATQ,GAU-ATQ,1.94,1478,9619,11903,13856,11,102,9252,01/17/2026,19:03,Monsoon,0.94,1.36,55,80,12.1,36.81,Dust_Storm,None,0
F20214813371,Air India,Airbus A320,26,Taxi,BOM,HYD,BOM-HYD,3.75,1934,8636,19939,8875,9,190,5098,05/17/2022,19:00,Summer,3.47,6.96,55,145,27.0,31.03,Thunderstorm,Light,0
F20225003340,Vistara,ATR 72,15,En_Route,ATQ,PNQ,ATQ-PNQ,4.8,1693,12163,22099,8718,4,308,4524,03/31/2022,07:53,Summer,6.8,7.12,34,311,29.7,3.46,Rain,Severe,1
F20208876107,FlyBig,Boeing 737,2,Parked,MAA,BLR,MAA-BLR,4.57,855,15447,10219,9472,9,149,6323,03/24/2022,06:28,Summer,7.37,3.51,11,141,10.7,7.07,Cloudy,Moderate,0
F20246498902,SpiceJet,Boeing 787,19,Taxi,HYD,ATQ,HYD-ATQ,1.74,1424,10966,6295,6547,2,329,8237,06/30/2024,09:19,Summer,3.25,8.57,1,182,33.2,7.7,Dust_Storm,Light,1
F20243513396,FlyBig,Dornier Do 228,16,Taxi,CCU,DEL,CCU-DEL,2.64,577,15881,5657,9923,9,217,4702,12/23/2024,23:21,Summer,8.27,6.45,14,132,29.2,42.27,Rain,Light,0
F20213053687,SpiceJet,Dornier Do 228,2,Taxi,GAU,DEL,GAU-GAU,3.6,1016,12701,11266,12620,11,219,2395,11/23/2021,20:42,Winter,3.74,3.74,73,22,40.7,46.01,Thunderstorm,Moderate,0
F20256438782,SpiceJet,Airbus A321,22,Landing,AMD,IXB,AMD-IXB,0.53,266,14496,17250,7523,12,80,1417,12/29/2021,10:15,Monsoon,6.81,4.65,26,155,31.1,49.28,Thunderstorm,Light,0
F20213095784,Vistara,Airbus A321,23,Parked,AMD,DEL,AMD-AMD,1.78,1820,19670,16113,6312,10,127,5152,03/20/2024,14:32,Monsoon,8.47,4.06,76,115,32.2,49.28,Dust_Storm,Severe,0
F20248192433,Alliance Air,Airbus A321,5,Taxi,IXB,DEL,IXB-DEL,1.62,1656,15806,1899,4680,13,211,9692,02/27/2023,22:45,Winter,9.18,3.61,69,194,23.6,26.63,Rain,Severe,0
F20242502727,Vistara,Embraer E190,15,Landing,BLR,IXB,BLR-IXB,2.96,1286,1604,4769,5890,4,236,9805,05/30/2025,14:24,Monsoon,0.77,9.63,9,107,40.7,23.31,Cloudy,Moderate,1
F20243945902,FlyBig,Boeing 787,11,Takeoff,MAA,ATQ,MAA-ATQ,0.99,1819,8080,4928,6912,4,56,6341,03/23/2025,05:54,Winter,9.48,8.28,28,59,6.6,17.71,Thunderstorm,Light,0
F20257579934,Star Air,Embraer E190,11,Taxi,IXB,HYD,IXB-HYD,4.75,1068,12737,1389,2498,13,129,4642,06/05/2023,02:03,Monsoon,5.89,9.06,52,182,25.8,43.87,Clear,Light,0
F20255045672,SpiceJet,Airbus A321,7,En_Route,CCU,IXB,CCU-IXB,2.78,1177,1351,17137,9518,10,140,9231,12/06/2025,21:33,Summer,0.96,5.42,35,217,27.9,41.9,Clear,None,0
F20229547788,SpiceJet,Embraer E190,2,Landing,AMD,GAU,AMD-GAU,1.17,1395,6084,7266,7397,2,16,5671,12/28/2021,03:44,Winter,2.93,7.05,58,61,29.5,17.64,Thunderstorm,None,0
F20236682479,FlyBig,ATR 72,15,Taxi,HYD,ATQ,HYD-ATQ,4.59,882,19422,16190,9747,8,19,5454,03/31/2024,08:08,Summer,5.4,9.64,56,108,9.3,11.51,Thunderstorm,Moderate,0
F20266502664,IndiGo,ATR 72,24,Taxi,AMD,DEL,AMD-AMD,2.46,924,2756,24466,10490,11,279,2922,07/18/2023,07:21,Summer,5.28,2.19,56,175,29.8,6.41,Dust_Storm,Light,1
F20221531007,Akasa Air,Airbus A321,6,En_Route,MAA,BLR,MAA-BLR,4.44,1899,2073,6015,3471,7,134,6182,10/16/2023,07:45,Monsoon,5.37,9.42,7,320,36.6,20.43,Clear,Severe,0
F20243525471,Akasa Air,ATR 72,8,Landing,BOM,BBI,BOM-BBI,4.73,862,7179,9241,8027,10,178,7661,08/05/2020,07:19,Summer,7.29,9.65,44,200,38.0,31.42,Rain,Severe,0
F20256047619,FlyBig,Airbus A321,17,Landing,PNQ,AMD,PNQ-AMD,4.77,1714,5788,20853,14101,6,59,638,07/22/2021,02:59,Winter,6.92,6.96,49,171,18.4,39.98,Thunderstorm,Light,0
F20237956796,IndiGo,Airbus A321,1,Parked,GOI,DEL,GOI-GOI,3.95,1797,8805,22222,12353,4,265,2085,04/07/2025,03:08,Summer,6.13,9.62,49,251,41.2,12.55,Clear,None,1
F20225415968,Alliance Air,Airbus A320,12,Taxi,GOI,ATQ,GOI-ATQ,2.75,1475,19137,3894,7933,5,230,2743,02/21/2024,13:43,Monsoon,0.51,8.67,50,175,45.2,15.69,Clear,Severe,1
F20262655809,FlyBig,Boeing 737,8,En_Route,CCU,DEL,CCU-DEL,4.67,1642,7959,16143,7497,13,158,9226,07/03/2024,15:37,Winter,7.83,4.72,34,209,14.6,5.51,Thunderstorm,Severe,0
F20247589826,FlyBig,Airbus A320,5,Takeoff,CCU,BLR,CCU-BLR,1.31,988,17286,17628,9603,5,141,274,05/06/2023,01:45,Summer,5.57,7.2,12,159,30.9,21.5,Dust_Storm,Severe,0
F20255450805,FlyBig,Boeing 787,6,En_Route,IXB,CCU,IXB-CCU,3.52,442,10269,18514,14571,5,105,9673,04/28/2022,10:50,Summer,9.3,0.57,57,12,37.5,38.7,Clear,Light,0
F20213763342,Air India,Airbus A320,8,Landing,BLR,ATQ,BLR-ATQ,1.53,505,10632,18097,5936,9,160,7258,11/16/2021,07:36,Summer,8.37,4.96,16,55,39.3,2.49,Rain,Light,0
F20212419861,SpiceJet,Boeing 737,22,Taxi,PNQ,BOM,PNQ-BOM,4.22,140,17737,19732,11254,6,230,8611,05/03/2023,21:26,Monsoon,6.75,7.22,55,131,23.1,39.32,Rain,Severe,1
F20246701077,IndiGo,Boeing 737,24,Landing,GAU,GOI,GAU-GOI,1.57,505,16097,12100,3133,4,159,8458,07/03/2025,16:48,Monsoon,8.61,8.4,62,175,10.1,29.33,Clear,Light,0
F20229953858,Akasa Air,ATR 72,16,Landing,BBI,GAU,BBI-GAU,4.69,188,16239,1991,10428,7,147,5115,10/01/2021,02:24,Summer,9.4,0.6,28,74,8.0,29.25,Rain,None,0
F20268440905,FlyBig,ATR 72,6,Parked,IXB,BBI,IXB-BBI,4.62,927,17757,15885,6917,4,120,6768,03/08/2020,14:17,Summer,2.48,9.77,45,166,35.3,26.05,Rain,Moderate,0
F20269041481,Alliance Air,Boeing 787,21,Landing,GAU,AMD,GAU-AMD,4.27,1930,11688,4256,1123,11,273,3976,05/13/2023,11:26,Monsoon,1.05,5.12,19,101,37.0,37.11,Dust_Storm,Severe,1
F20236292134,Star Air,Airbus A320,2,Taxi,MAA,DEL,MAA-MAA,4.03,713,2979,17721,14430,11,220,3027,11/15/2023,18:57,Monsoon,7.16,3.46,25,189,41.5,34.43,Rain,Light,0
F20262135563,IndiGo,Airbus A321,16,Takeoff,BLR,ATQ,BLR-ATQ,2.22,1453,18596,6731,12963,3,276,2837,08/25/2024,17:12,Winter,8.44,1.68,27,115,36.5,39.8,Thunderstorm,Severe,1
F20209510520,Alliance Air,Embraer E190,17,Parked,GAU,BLR,GAU-BLR,1.25,624,6389,4169,14552,8,335,4483,10/04/2020,00:13,Monsoon,4.56,8.7,5,346,7.1,34.6,Clear,None,1
F20236022894,Akasa Air,Airbus A321,10,En_Route,HYD,CCU,HYD-CCU,4.56,1155,5184,23772,749,9,212,6425,01/19/2024,04:42,Winter,1.09,1.18,71,140,13.1,8.14,Thunderstorm,Severe,0
F20242128937,Akasa Air,Dornier Do 228,29,Taxi,CCU,BLR,CCU-BLR,3.82,440,4847,17719,7141,3,319,363,04/29/2020,01:32,Summer,5.57,0.9,59,104,5.6,49.29,Dust_Storm,Severe,1
F20255240184,Vistara,Airbus A321,3,En_Route,GOI,MAA,GOI-MAA,4.7,590,4950,20959,1971,7,284,5511,09/16/2024,06:43,Winter,6.28,5.44,72,268,31.3,0.74,Dust_Storm,None,1
F20258981798,Air India,Dornier Do 228,17,Parked,GOI,PNQ,GOI-PNQ,1.25,1524,14074,8015,13600,8,133,1376,08/23/2023,09:43,Winter,2.74,9.22,57,267,24.4,19.67,Rain,Moderate,0
F20201836511,FlyBig,Boeing 787,2,Takeoff,HYD,BLR,HYD-BLR,2.75,1918,1369,12424,2359,10,166,7209,01/25/2020,12:55,Monsoon,2.94,8.59,32,83,38.2,45.57,Cloudy,Severe,0
F20265414513,Vistara,ATR 72,24,Parked,BLR,ATQ,BLR-ATQ,1.84,1328,8311,6025,14993,9,169,6744,09/04/2020,19:22,Winter,6.88,8.12,19,169,34.8,46.31,Thunderstorm,Light,0
F20215634190,Alliance Air,Boeing 737,17,Takeoff,HYD,PNQ,HYD-PNQ,3.13,445,19789,5761,4960,8,280,4029,04/09/2022,19:23,Monsoon,9.19,1.56,24,166,15.3,19.63,Thunderstorm,None,1
F20218621666,Vistara,ATR 72,22,Parked,PNQ,BOM,PNQ-BOM,0.67,750,8544,20420,10929,3,147,1306,10/04/2021,02:25,Summer,6.12,2.12,38,173,10.2,1.35,Clear,None,0
F20221873696,IndiGo,Airbus A321,20,Takeoff,HYD,DEL,HYD-DEL,4.87,1473,10651,21041,12226,12,127,3999,07/13/2020,04:54,Monsoon,2.55,9.27,45,72,21.4,1.9,Dust_Storm,Severe,0
F20241653204,FlyBig,ATR 72,5,Parked,HYD,ATQ,HYD-ATQ,3.18,975,9125,2769,1350,10,136,2766,03/21/2023,09:13,Monsoon,3.98,4.22,49,240,18.7,39.49,Rain,None,0
F20241866422,Alliance Air,Dornier Do 228,27,Parked,AMD,IXB,AMD-IXB,2.82,980,1436,9516,5262,7,164,9605,06/24/2022,08:10,Monsoon,4.0,7.34,12,129,30.7,8.8,Dust_Storm,Light,0
F20238540465,Akasa Air,Airbus A321,2,Parked,CCU,GAU,CCU-GAU,2.63,1587,18964,13554,6086,10,174,7123,10/24/2022,03:24,Winter,9.51,7.98,65,303,20.7,48.95,Rain,Severe,0
F20247158202,IndiGo,Airbus A320,27,En_Route,CCU,IXB,CCU-IXB,1.98,1734,1894,7032,3617,5,40,3311,06/06/2025,03:10,Monsoon,4.0,9.14,4,282,24.9,40.0,Thunderstorm,None,0
F20224088653,SpiceJet,Dornier Do 228,29,En_Route,CCU,MAA,CCU-MAA,3.7,1183,1692,20205,6985,6,171,3065,12/13/2020,04:32,Monsoon,0.87,4.41,54,265,25.7,34.7,Rain,Light,0
F20261014033,Vistara,Boeing 737,27,Parked,AMD,DEL,AMD-AMD,4.29,1950,15900,13895,9421,12,92,1369,08/20/2020,09:15,Summer,1.93,7.88,49,343,46.8,24.54,Thunderstorm,Light,0
F20213373036,Air India,Airbus A320,14,Taxi,PNQ,BLR,PNQ-BLR,4.35,677,12736,1966,2606,11,283,8519,03/13/2025,13:08,Summer,4.03,6.21,57,188,16.3,44.73,Rain,Severe,1
F20201865945,SpiceJet,ATR 72,15,En_Route,CCU,BLR,CCU-BLR,4.7,1851,6156,4556,7653,8,103,2838,08/13/2023,04:44,Winter,6.98,0.97,75,101,20.5,12.74,Dust_Storm,Light,0
F20201254696,Alliance Air,Airbus A320,3,Takeoff,HYD,ATQ,HYD-ATQ,0.68,713,19225,24054,11460,3,135,3719,04/01/2026,23:08,Winter,7.97,6.63,3,189,47.8,34.03,Thunderstorm,None,0
F20235809384,IndiGo,Boeing 737,26,Parked,MAA,GAU,MAA-GAU,2.94,1544,7135,15655,4732,6,18,7439,10/15/2020,10:23,Monsoon,7.56,5.9,67,86,21.8,40.44,Dust_Storm,None,0
F20259644919,Akasa Air,Airbus A320,28,Landing,IXB,GOI,IXB-GOI,3.46,1897,8436,7516,6250,6,265,4056,01/31/2024,19:46,Summer,3.29,6.91,63,168,34.9,3.34,Clear,Light,1
F20209202170,Akasa Air,Dornier Do 228,24,Landing,HYD,CCU,HYD-CCU,1.97,1531,18022,1622,3892,6,349,2817,08/11/2020,04:54,Summer,2.84,6.13,36,52,36.1,30.87,Dust_Storm,Severe,1
F20216323169,Air India,Dornier Do 228,9,En_Route,CCU,BBI,CCU-BBI,4.33,719,6405,17722,3682,3,74,4145,07/14/2024,14:15,Winter,5.62,6.02,24,72,29.0,11.86,Rain,None,0
